dataset,mode,cycle,decoder,sequence_index,bit_true,bit_pred_hard,cost0,cost1,margin,payload_index,char_index,bit_in_char
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,23,0,1,60.42268234851672,45.48405910097927,14.93862324753745,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,24,0,0,12.201381101830757,13.325030020470294,1.123648918639537,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,25,0,1,43.6985985450881,43.63525470220023,0.06334384288787476,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,26,0,1,42.04166837435849,33.38702516245875,8.654643211899739,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,27,0,1,16.2232070930132,7.40085518880777,8.82235190420543,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,28,0,1,32.66272493131931,28.200525600019308,4.462199331300003,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,29,1,0,46.08656130908844,62.279978071386104,16.193416762297666,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,30,1,1,54.557048846380155,47.438707938337686,7.1183409080424696,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,31,0,0,28.36526870533647,29.143237780204633,0.7779690748681638,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,32,0,0,19.121065259292337,33.96787151342609,14.846806254133753,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,33,1,1,52.65397206343639,44.64275883317698,8.011213230259415,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,34,1,0,24.638713736399634,29.418567689085265,4.779853952685631,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,35,1,1,20.82205477010671,16.70612378724773,4.1159309828589805,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,36,1,1,15.724052465300973,6.674428964258775,9.049623501042198,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,37,0,1,34.57375099706895,22.808410147979693,11.765340849089256,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,38,1,0,7.82803870999086,16.297625728807716,8.469587018816856,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,39,0,1,4.287756923098775,1.3014078372149829,2.986349085883792,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,40,0,0,4.9012782087270885,12.951955942395513,8.050677733668424,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,41,0,1,51.273545064805084,49.917991637275136,1.355553427529948,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,42,0,0,42.66684306177141,52.685194364216144,10.018351302444735,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,43,1,0,22.23555192472992,31.451544077263176,9.215992152533257,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,44,1,1,33.895294435992604,31.59592394530415,2.299370490688453,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,45,0,1,17.62302156640312,10.029774919617312,7.5932466467858095,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,46,1,0,79.91734843508326,96.78418777032162,16.866839335238367,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,47,0,0,29.492919992008172,36.43368057378188,6.940760581773706,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,48,1,0,14.541009419190319,35.1336570908752,20.59264767168488,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,49,0,0,9.16572251532398,10.430470990766834,1.264748475442854,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,50,1,1,16.499576146283175,12.244469199735049,4.255106946548127,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,51,0,1,122.76726131009431,111.08948585257934,11.677775457514969,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,52,1,1,17.034338281539434,3.6988284144243506,13.335509867115082,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,53,0,1,28.569439960666127,13.980705709265047,14.58873425140108,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,54,1,0,44.785119961172214,49.501555910840494,4.716435949668281,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,55,1,0,39.29563922555958,70.91217187685176,31.616532651292175,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,56,0,0,19.18485854609346,30.54774559162015,11.36288704552669,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,57,1,1,7.1331134450442075,4.7751981564155095,2.357915288628698,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,58,0,1,4.097555558256419,1.2745552096495467,2.8230003486068718,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,59,1,0,12.390018202540551,17.099305954425382,4.7092877518848315,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,hard_vector,60,1,0,15.619410445156596,33.62890937691733,18.00949893176073,,,
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,16,0,0,15.46581324722041,23.47674452324744,8.01093127602703,0.0,0.0,0.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,17,1,0,60.12869984049691,70.81475489245996,10.686055051963052,1.0,1.0,0.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,18,0,1,12.576293540402077,2.1543856718666152,10.421907868535461,2.0,2.0,0.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,19,0,1,38.709099673904035,18.04679077406423,20.662308899839804,3.0,3.0,0.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,20,1,0,64.98843948872346,96.50834930324142,31.51990981451796,4.0,4.0,0.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,21,1,1,12.752768148628494,9.852396921606708,2.900371227021786,5.0,0.0,1.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,22,0,1,15.690056912543904,15.507895188119127,0.18216172442477685,6.0,1.0,1.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,23,0,1,60.42268234851672,45.48405910097927,14.93862324753745,7.0,2.0,1.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,24,0,0,12.201381101830757,13.325030020470294,1.123648918639537,8.0,3.0,1.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,25,0,1,43.6985985450881,43.63525470220023,0.06334384288787476,9.0,4.0,1.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,26,0,1,42.04166837435849,33.38702516245875,8.654643211899739,10.0,0.0,2.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,27,0,1,16.2232070930132,7.40085518880777,8.82235190420543,11.0,1.0,2.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,28,0,1,32.66272493131931,28.200525600019308,4.462199331300003,12.0,2.0,2.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,29,1,0,46.08656130908844,62.279978071386104,16.193416762297666,13.0,3.0,2.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,30,1,1,54.557048846380155,47.438707938337686,7.1183409080424696,14.0,4.0,2.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,31,0,0,28.36526870533647,29.143237780204633,0.7779690748681638,15.0,0.0,3.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,32,0,0,19.121065259292337,33.96787151342609,14.846806254133753,16.0,1.0,3.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,33,1,1,52.65397206343639,44.64275883317698,8.011213230259415,17.0,2.0,3.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,34,1,0,24.638713736399634,29.418567689085265,4.779853952685631,18.0,3.0,3.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,35,1,1,20.82205477010671,16.70612378724773,4.1159309828589805,19.0,4.0,3.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,36,1,1,15.724052465300973,6.674428964258775,9.049623501042198,20.0,0.0,4.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,37,0,1,34.57375099706895,22.808410147979693,11.765340849089256,21.0,1.0,4.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,38,1,0,7.82803870999086,16.297625728807716,8.469587018816856,22.0,2.0,4.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,39,0,1,4.287756923098775,1.3014078372149829,2.986349085883792,23.0,3.0,4.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,40,0,0,4.9012782087270885,12.951955942395513,8.050677733668424,24.0,4.0,4.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,41,0,1,51.273545064805084,49.917991637275136,1.355553427529948,25.0,0.0,5.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,42,0,0,42.66684306177141,52.685194364216144,10.018351302444735,26.0,1.0,5.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,43,1,0,22.23555192472992,31.451544077263176,9.215992152533257,27.0,2.0,5.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,44,1,1,33.895294435992604,31.59592394530415,2.299370490688453,28.0,3.0,5.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,45,0,1,17.62302156640312,10.029774919617312,7.5932466467858095,29.0,4.0,5.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,46,1,0,79.91734843508326,96.78418777032162,16.866839335238367,30.0,0.0,6.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,47,0,0,29.492919992008172,36.43368057378188,6.940760581773706,31.0,1.0,6.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,48,1,0,14.541009419190319,35.1336570908752,20.59264767168488,32.0,2.0,6.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,49,0,0,9.16572251532398,10.430470990766834,1.264748475442854,33.0,3.0,6.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,50,1,1,16.499576146283175,12.244469199735049,4.255106946548127,34.0,4.0,6.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,51,0,1,122.76726131009431,111.08948585257934,11.677775457514969,35.0,0.0,7.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,52,1,1,17.034338281539434,3.6988284144243506,13.335509867115082,36.0,1.0,7.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,53,0,1,28.569439960666127,13.980705709265047,14.58873425140108,37.0,2.0,7.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,54,1,0,44.785119961172214,49.501555910840494,4.716435949668281,38.0,3.0,7.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,55,1,0,39.29563922555958,70.91217187685176,31.616532651292175,39.0,4.0,7.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,56,0,0,19.18485854609346,30.54774559162015,11.36288704552669,40.0,0.0,8.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,57,1,1,7.1331134450442075,4.7751981564155095,2.357915288628698,41.0,1.0,8.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,58,0,1,4.097555558256419,1.2745552096495467,2.8230003486068718,42.0,2.0,8.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,59,1,0,12.390018202540551,17.099305954425382,4.7092877518848315,43.0,3.0,8.0
PHAN_STRICT_POSTHOC,RAW,aggregate,soft_vector_codebook,60,1,0,15.619410445156596,33.62890937691733,18.00949893176073,44.0,4.0,8.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,16,0,0,11.070051006128878,16.047116450355322,4.977065444226444,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,17,1,1,42.296387998214506,34.130380654290846,8.16600734392366,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,18,0,1,6.749120381262906,3.72051137087267,3.028609010390236,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,19,0,1,64.45066741212878,40.27814184339148,24.1725255687373,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,20,1,0,61.15415016108376,72.3362593759922,11.182109214908436,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,21,1,1,15.457161587261965,6.693075904857596,8.764085682404367,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,22,0,0,26.615141175884954,30.23141743274182,3.6162762568568674,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,23,0,1,54.38471984546046,28.794536490507237,25.590183354953222,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,24,0,0,25.98892869791372,29.22962691937049,3.2406982214567677,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,25,0,0,46.1103568037019,51.69077471091586,5.580417907213963,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,26,0,1,34.456863843800356,24.03234766059967,10.424516183200687,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,27,0,1,31.860246988892303,18.438301549901386,13.421945438990917,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,28,0,0,21.675103294564305,28.120300520358686,6.445197225794381,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,29,1,0,12.513592124436805,27.384585322128654,14.870993197691849,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,30,1,0,28.557853317470823,49.12763952910167,20.56978621163085,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,31,0,1,21.417203122524505,7.575453502672132,13.841749619852372,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,32,0,0,2.433896163917088,8.088055656750631,5.654159492833543,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,33,1,1,74.19573108130568,51.03029859095558,23.1654324903501,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,34,1,1,30.036163157402747,25.681690913141782,4.354472244260965,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,35,1,1,29.240583386162772,10.969369266148254,18.27121412001452,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,36,1,0,1.9648092628848997,2.796311066420751,0.8315018035358512,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,37,0,1,21.330334877401206,6.748334596268563,14.582000281132643,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,38,1,0,15.402637443063925,25.83662798162933,10.433990538565405,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,39,0,1,8.38105403234349,4.569133592674173,3.8119204396693176,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,40,0,1,23.407496612466584,17.572591206102338,5.834905406364246,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,41,0,0,35.95047063993278,52.734633383331946,16.784162743399165,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,42,0,0,40.895328927189375,55.682841079940324,14.78751215275095,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,43,1,0,4.899311516084457,5.614179758213622,0.7148682421291648,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,44,1,1,37.673421208248136,28.155061197163544,9.518360011084592,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,45,0,1,14.292995397994828,4.47128985210862,9.821705545886207,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,46,1,0,59.65544797795119,67.09829825301894,7.442850275067748,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,47,0,1,16.64394695015117,8.204088285516432,8.43985866463474,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,48,1,0,6.6987489983207125,10.163893528025651,3.465144529704939,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,49,0,0,1.7023173805844283,5.225300187944211,3.522982807359783,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,50,1,0,17.89820471123557,24.19468708522547,6.2964823739899,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,51,0,1,80.18587887957253,55.45123243007173,24.7346464495008,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,52,1,1,9.415842235222197,3.038494517330939,6.377347717891258,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,53,0,1,27.050366369513743,13.168399978945477,13.881966390568266,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,54,1,1,114.05861847127188,111.01551114271872,3.0431073285531625,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,55,1,0,7.695691981314237,19.033206082937962,11.337514101623725,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,56,0,1,14.246060397837688,13.981158865234011,0.26490153260367677,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,57,1,1,9.408540291590398,3.4322815149625083,5.9762587766278905,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,58,0,1,17.665594482337774,7.36324531053485,10.302349171802923,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,59,1,0,7.832692378441676,13.790784157348018,5.958091778906342,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,hard_vector,60,1,0,12.616797138921704,33.900388696275066,21.28359155735336,,,
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,16,0,0,11.070051006128878,16.047116450355322,4.977065444226444,0.0,0.0,0.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,17,1,1,42.296387998214506,34.130380654290846,8.16600734392366,1.0,1.0,0.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,18,0,1,6.749120381262906,3.72051137087267,3.028609010390236,2.0,2.0,0.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,19,0,1,64.45066741212878,40.27814184339148,24.1725255687373,3.0,3.0,0.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,20,1,0,61.15415016108376,72.3362593759922,11.182109214908436,4.0,4.0,0.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,21,1,1,15.457161587261965,6.693075904857596,8.764085682404367,5.0,0.0,1.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,22,0,0,26.615141175884954,30.23141743274182,3.6162762568568674,6.0,1.0,1.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,23,0,1,54.38471984546046,28.794536490507237,25.590183354953222,7.0,2.0,1.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,24,0,0,25.98892869791372,29.22962691937049,3.2406982214567677,8.0,3.0,1.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,25,0,0,46.1103568037019,51.69077471091586,5.580417907213963,9.0,4.0,1.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,26,0,1,34.456863843800356,24.03234766059967,10.424516183200687,10.0,0.0,2.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,27,0,1,31.860246988892303,18.438301549901386,13.421945438990917,11.0,1.0,2.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,28,0,0,21.675103294564305,28.120300520358686,6.445197225794381,12.0,2.0,2.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,29,1,0,12.513592124436805,27.384585322128654,14.870993197691849,13.0,3.0,2.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,30,1,0,28.557853317470823,49.12763952910167,20.56978621163085,14.0,4.0,2.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,31,0,1,21.417203122524505,7.575453502672132,13.841749619852372,15.0,0.0,3.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,32,0,0,2.433896163917088,8.088055656750631,5.654159492833543,16.0,1.0,3.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,33,1,1,74.19573108130568,51.03029859095558,23.1654324903501,17.0,2.0,3.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,34,1,1,30.036163157402747,25.681690913141782,4.354472244260965,18.0,3.0,3.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,35,1,1,29.240583386162772,10.969369266148254,18.27121412001452,19.0,4.0,3.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,36,1,0,1.9648092628848997,2.796311066420751,0.8315018035358512,20.0,0.0,4.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,37,0,1,21.330334877401206,6.748334596268563,14.582000281132643,21.0,1.0,4.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,38,1,0,15.402637443063925,25.83662798162933,10.433990538565405,22.0,2.0,4.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,39,0,1,8.38105403234349,4.569133592674173,3.8119204396693176,23.0,3.0,4.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,40,0,1,23.407496612466584,17.572591206102338,5.834905406364246,24.0,4.0,4.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,41,0,0,35.95047063993278,52.734633383331946,16.784162743399165,25.0,0.0,5.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,42,0,0,40.895328927189375,55.682841079940324,14.78751215275095,26.0,1.0,5.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,43,1,0,4.899311516084457,5.614179758213622,0.7148682421291648,27.0,2.0,5.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,44,1,1,37.673421208248136,28.155061197163544,9.518360011084592,28.0,3.0,5.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,45,0,1,14.292995397994828,4.47128985210862,9.821705545886207,29.0,4.0,5.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,46,1,0,59.65544797795119,67.09829825301894,7.442850275067748,30.0,0.0,6.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,47,0,1,16.64394695015117,8.204088285516432,8.43985866463474,31.0,1.0,6.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,48,1,0,6.6987489983207125,10.163893528025651,3.465144529704939,32.0,2.0,6.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,49,0,0,1.7023173805844283,5.225300187944211,3.522982807359783,33.0,3.0,6.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,50,1,0,17.89820471123557,24.19468708522547,6.2964823739899,34.0,4.0,6.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,51,0,1,80.18587887957253,55.45123243007173,24.7346464495008,35.0,0.0,7.0
PHAN_STRICT_POSTHOC,POST_Q1_1,aggregate,soft_vector_codebook,52,1,1,9.415842235222197,3.038494517330939,6.377347717891258,36.0,1.0,7.0
